WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
1,8.099999999999994,3.700000000000003,-5.0,0.06969999999999998,1.4000000000000004,-1.5,0.07700000000000001,-0.6999999999999993,2.599999999999998,-0.13189999999999968,-0.39999999999999947,1.1000000000000014,0.6999999999999957,4.199999999999999,-1.1000000000000005,0.0,-1.4000000000000004,-3.599999999999998,21.2
0,-4.200000000000003,-1.6000000000000014,5.200000000000003,-0.04499999999999993,-2.5999999999999996,-4.5,-0.04409999999999997,1.6000000000000014,3.5,-0.0643999999999999,6.0,2.200000000000003,8.200000000000003,-2.099999999999998,1.0999999999999996,1.4000000000000004,-0.3000000000000007,-6.600000000000001,4.2
0,-4.5,-3.1000000000000014,-0.5,-0.029700000000000004,-0.8999999999999986,-2.0,-0.0016000000000000458,2.5999999999999996,2.1999999999999993,0.0414000000000001,1.0999999999999996,-2.8000000000000043,-1.7000000000000028,-1.3000000000000007,1.8000000000000007,0.9000000000000004,-0.3999999999999986,-2.0,-1.2000000000000002
0,-2.3999999999999915,-3.200000000000003,0.20000000000000284,-0.03960000000000008,-3.8000000000000007,-4.800000000000001,-0.07079999999999992,7.799999999999999,9.8,0.029200000000000004,3.3,2.700000000000003,6.0,-6.0,-1.7999999999999998,-0.10000000000000053,0.09999999999999964,4.099999999999998,-9.1
1,-1.0,-0.8999999999999986,3.299999999999997,-0.02640000000000009,-0.09999999999999964,1.8999999999999986,-0.02939999999999998,0.9000000000000021,1.3999999999999986,-0.005199999999999871,1.3000000000000007,3.5,4.799999999999997,-3.8999999999999986,-2.2,1.0,-0.8000000000000007,6.400000000000002,-2.1
1,0.7999999999999972,0.6999999999999957,-3.4000000000000057,0.027500000000000024,4.1,2.8999999999999986,0.12109999999999999,-4.699999999999999,-6.600000000000001,0.007500000000000173,-2.9000000000000004,-5.5,-8.399999999999999,3.599999999999998,-1.0,-0.9000000000000004,-3.0000000000000018,0.8999999999999986,-1.7999999999999998
1,-0.20000000000000284,1.8000000000000043,2.200000000000003,0.008200000000000096,-0.1999999999999993,2.099999999999998,-0.032699999999999896,-3.6000000000000014,-5.0,0.008499999999999952,-4.8,3.799999999999997,-1.0,6.300000000000001,1.1999999999999993,0.2999999999999998,0.40000000000000036,-1.3000000000000007,1.8
1,8.600000000000009,2.1000000000000014,2.0,0.013499999999999956,5.4,15.399999999999999,0.0015999999999999348,-1.0,-1.0,0.012400000000000078,2.3000000000000007,2.299999999999997,4.600000000000001,2.200000000000003,1.1000000000000005,-0.40000000000000036,3.6000000000000014,0.6999999999999993,4.300000000000001
0,-11.300000000000011,-3.799999999999997,1.7000000000000028,-0.0519,0.9000000000000004,0.9000000000000021,0.01419999999999999,-4.599999999999998,-4.400000000000002,-0.03230000000000022,0.5,1.4999999999999964,2.0,-1.5,0.3000000000000007,-0.8000000000000003,-0.5,-0.8000000000000007,-1.4000000000000004
1,11.400000000000006,4.399999999999999,-1.7999999999999972,0.0613999999999999,0.7999999999999989,2.299999999999997,0.004199999999999926,1.8000000000000007,-0.8000000000000007,0.09700000000000009,-1.3000000000000007,-2.200000000000003,-3.5,4.899999999999999,0.5,4.5,-1.2000000000000028,-4.899999999999999,12.3
1,-1.0999999999999943,0.10000000000000142,2.700000000000003,-0.015499999999999903,-2.0,-2.1999999999999993,-0.04510000000000003,0.6999999999999993,1.6999999999999993,-0.007799999999999807,3.4000000000000004,-0.3999999999999986,3.0,-0.7000000000000028,0.40000000000000036,0.1999999999999993,-0.09999999999999964,-1.0,-3.6999999999999997
1,-11.400000000000006,-4.0,-8.299999999999997,-0.0034999999999999476,-1.1999999999999993,-4.899999999999999,0.00709999999999994,-2.1999999999999993,-6.0,0.09650000000000003,-1.5999999999999996,-2.8000000000000043,-4.399999999999999,-3.599999999999998,1.3000000000000007,2.0,1.3000000000000007,-1.0,1.2000000000000002
1,7.5,2.299999999999997,0.7000000000000028,0.023400000000000087,-0.10000000000000142,0.1999999999999993,-0.01139999999999991,3.0,4.899999999999999,-0.047799999999999954,0.7000000000000011,-0.30000000000000426,0.4000000000000057,1.0999999999999979,0.0,-0.09999999999999964,-0.40000000000000036,1.4000000000000021,10.4
1,7.6000000000000085,2.8999999999999986,-1.5,0.043000000000000094,-1.0999999999999996,-7.199999999999999,0.05230000000000001,2.900000000000002,4.600000000000001,-0.03049999999999975,0.9000000000000004,-3.5999999999999943,-2.700000000000003,0.6000000000000014,1.0999999999999996,2.5,0.0,-0.3000000000000007,6.1000000000000005
1,12.799999999999997,4.5,0.4000000000000057,0.051800000000000124,0.40000000000000036,2.6000000000000014,-0.024200000000000055,3.3999999999999986,3.3000000000000007,0.03949999999999998,2.0999999999999996,2.6000000000000014,4.700000000000003,3.3999999999999986,-0.7000000000000002,1.1999999999999997,1.1999999999999993,1.0,10.7
0,-3.0,3.9000000000000057,4.5,0.02150000000000024,-5.4,-18.999999999999996,0.05559999999999998,-5.399999999999999,-6.300000000000001,-0.042400000000000326,-0.5,0.10000000000000142,-0.3999999999999986,2.5,-1.1999999999999993,-1.7999999999999998,-1.9000000000000004,-2.099999999999998,-3.8
1,-5.900000000000006,-3.6000000000000014,-1.7999999999999972,-0.03320000000000012,1.1000000000000014,-0.8999999999999986,0.03930000000000017,0.20000000000000284,-1.1999999999999993,0.0485000000000001,1.8000000000000007,4.5,6.299999999999997,0.8000000000000007,-0.20000000000000107,-1.0999999999999996,-0.40000000000000036,-4.0,7.8
1,11.5,3.8999999999999986,2.3999999999999915,0.0356999999999999,1.3999999999999986,-3.0,0.09620000000000012,2.3000000000000007,5.599999999999998,-0.08499999999999963,4.700000000000001,-0.6999999999999957,4.0,5.699999999999999,-2.5,-0.40000000000000036,-1.799999999999999,-3.099999999999998,11.700000000000001
1,4.299999999999997,2.3999999999999986,0.9000000000000057,0.020299999999999985,-0.3000000000000007,-0.5,-0.004500000000000004,-0.20000000000000107,0.40000000000000213,-0.05369999999999986,1.799999999999999,-0.7999999999999972,1.0,1.0,3.0999999999999996,2.2,-0.7000000000000011,2.1999999999999993,12.1
1,4.799999999999997,1.8999999999999986,1.3999999999999915,0.014200000000000212,-1.0999999999999996,2.5,-0.07219999999999988,2.1000000000000014,3.299999999999997,-0.03379999999999994,-0.1999999999999993,5.399999999999999,5.199999999999996,3.6000000000000014,-0.8000000000000007,0.20000000000000018,-0.9999999999999982,-0.8000000000000007,11.299999999999999
1,4.299999999999997,4.399999999999999,3.5,0.03320000000000012,0.5,-3.099999999999998,0.04980000000000001,-4.999999999999998,-5.0,-0.040200000000000014,0.20000000000000018,-0.6999999999999957,-0.5,5.300000000000001,-0.3000000000000007,-0.5999999999999996,0.7000000000000011,2.3999999999999986,-1.3
0,-3.6000000000000085,2.3999999999999986,3.3000000000000114,0.011099999999999999,-2.5,-7.0,-0.02169999999999994,-5.9,-6.400000000000002,-0.02980000000000016,1.9000000000000004,2.900000000000002,4.800000000000004,2.8000000000000007,0.09999999999999964,1.4000000000000004,0.09999999999999964,0.1999999999999993,8.4
1,-7.5,-5.0,-2.9000000000000057,-0.04189999999999999,-0.8999999999999986,-2.3000000000000007,0.0008999999999999009,3.3999999999999986,0.8999999999999986,0.11179999999999968,0.1999999999999993,1.8000000000000043,2.0,-6.5,-2.4000000000000004,0.20000000000000018,0.7999999999999989,2.6999999999999993,-3.0
1,12.800000000000011,4.799999999999997,0.20000000000000284,0.053599999999999925,2.1000000000000014,2.900000000000002,0.033899999999999986,1.1000000000000014,-0.8999999999999986,0.08860000000000001,1.5999999999999996,2.6000000000000014,4.199999999999996,7.300000000000001,1.0,4.500000000000001,1.8999999999999986,1.3000000000000007,15.700000000000001
0,-3.700000000000003,-3.299999999999997,-4.400000000000006,-0.014000000000000012,-2.1999999999999993,-1.5,-0.05429999999999996,5.100000000000001,4.900000000000002,0.05930000000000013,1.6000000000000014,-5.199999999999999,-3.6000000000000014,-8.8,-1.3000000000000007,-0.10000000000000053,-3.4999999999999982,-3.8000000000000007,-3.1999999999999997
0,-12.699999999999989,-6.0,-3.5,-0.05230000000000001,1.9000000000000004,6.099999999999998,-0.010000000000000009,-2.6000000000000014,-4.199999999999999,0.03080000000000016,-2.0999999999999996,1.0,-1.1000000000000014,-4.599999999999998,1.0,2.2,0.6000000000000014,2.3999999999999986,0.20000000000000018
0,7.700000000000003,1.3000000000000043,4.800000000000011,-0.007900000000000018,2.1000000000000005,1.3999999999999986,0.07210000000000011,3.0,2.1999999999999993,0.03490000000000004,2.5,-2.0,0.5,-2.8000000000000007,-1.8000000000000007,-0.7000000000000002,-2.5999999999999996,3.3000000000000007,-1.6999999999999997
1,15.799999999999997,3.9000000000000057,1.3999999999999915,0.03920000000000007,2.700000000000001,6.0,0.02629999999999999,5.300000000000001,6.5,0.013399999999999967,1.5,2.299999999999997,3.8000000000000043,2.5,0.9000000000000004,0.7999999999999998,1.700000000000001,2.8999999999999986,17.200000000000003
0,-4.400000000000006,-2.3000000000000043,0.29999999999999716,-0.02779999999999999,1.0999999999999996,7.0000000000000036,-0.055800000000000016,-0.9000000000000004,-1.6000000000000014,0.018899999999999695,-1.5999999999999996,-0.6000000000000014,-2.200000000000003,-3.8999999999999986,-1.3999999999999995,-1.5,1.0999999999999996,4.0,-8.0
0,7.099999999999994,-1.0,-1.0,-0.008199999999999985,6.9,15.700000000000003,0.0373,2.1999999999999993,1.3000000000000007,0.0526000000000002,0.8000000000000007,3.400000000000002,4.199999999999996,0.10000000000000142,0.9000000000000004,0.3000000000000007,2.5,-1.5,9.700000000000001
0,4.5,0.8999999999999986,4.3999999999999915,-0.011199999999999821,-0.20000000000000107,3.099999999999998,-0.03509999999999991,2.900000000000002,6.0,-0.07669999999999999,-1.4000000000000004,-1.6000000000000014,-3.0,-2.3000000000000007,0.1999999999999993,0.19999999999999973,1.8000000000000007,2.3000000000000007,-16.159999999999997
1,7.400000000000006,1.6999999999999957,0.5,0.01689999999999997,4.0,7.5,0.050499999999999934,0.0,-1.0,0.05799999999999983,0.40000000000000036,0.8000000000000007,1.2000000000000028,2.1999999999999993,1.5000000000000009,0.40000000000000036,2.0999999999999996,1.6000000000000014,5.7
1,10.5,8.0,3.0,0.07859999999999984,-1.4000000000000004,-5.5,0.024899999999999867,-4.100000000000001,-4.100000000000001,-0.04000000000000015,1.3999999999999986,3.5,4.899999999999999,6.599999999999998,-2.5999999999999996,-0.6000000000000005,-0.10000000000000142,0.3000000000000007,8.2
1,11.599999999999994,2.8999999999999986,-2.0,0.04540000000000005,1.5999999999999996,0.1999999999999993,0.05159999999999998,4.200000000000001,6.100000000000001,-0.03070000000000006,0.3000000000000007,-4.0,-3.6999999999999957,-1.1000000000000014,2.999999999999999,1.8000000000000003,-0.09999999999999964,6.199999999999999,15.7
1,7.599999999999994,1.3999999999999986,0.0,0.018200000000000105,-1.8000000000000007,-3.3000000000000007,-0.022699999999999998,6.6,7.300000000000001,0.02829999999999977,0.3000000000000007,-1.7999999999999972,-1.5,-1.8999999999999986,1.0,-1.5999999999999996,1.4000000000000004,2.3999999999999986,-3.3000000000000003
0,-1.1000000000000085,0.7999999999999972,1.4000000000000057,0.0007000000000000894,0.0,0.5999999999999979,-0.009699999999999875,-2.6999999999999993,-3.400000000000002,-0.010299999999999865,-0.3000000000000007,5.399999999999999,5.100000000000001,4.299999999999997,-0.1999999999999993,-0.8999999999999995,2.0999999999999996,-3.5,2.0
0,-10.400000000000006,-4.0,-3.299999999999997,-0.032000000000000195,0.1999999999999993,2.8000000000000007,-0.02679999999999999,-2.6000000000000014,-4.700000000000003,0.03829999999999989,-2.000000000000001,1.2999999999999972,-0.6999999999999957,-4.0,0.1999999999999993,0.6000000000000005,0.8999999999999986,0.3000000000000007,-8.0
0,-3.5,-2.8999999999999986,-5.5,-0.0025000000000002798,-0.20000000000000107,3.8000000000000007,-0.05659999999999987,2.5,2.1999999999999993,0.04080000000000028,-1.5999999999999996,-1.7000000000000028,-3.3000000000000043,-2.6999999999999993,0.3000000000000007,1.7000000000000002,-0.7999999999999989,2.3999999999999986,0.20000000000000018
0,-9.5,-2.8999999999999986,-2.3000000000000114,-0.022800000000000042,-5.4,-7.5,-0.11120000000000008,1.700000000000001,2.599999999999998,0.0038000000000001366,-1.200000000000001,-0.30000000000000426,-1.5,-7.399999999999999,-1.0999999999999996,2.0999999999999996,-0.8999999999999986,-3.6000000000000014,-5.0
0,-11.900000000000006,-2.6999999999999957,2.6000000000000085,-0.04789999999999994,-1.0,-2.3000000000000007,-0.030199999999999838,-5.499999999999998,-1.4000000000000021,-0.14400000000000035,2.4000000000000004,-0.9000000000000021,1.5,1.0999999999999979,-0.40000000000000036,0.0,-3.3999999999999986,0.10000000000000142,-2.2
1,-4.3999999999999915,-3.5,-0.5,-0.03849999999999987,-2.5,-5.099999999999998,-0.02700000000000008,5.099999999999998,3.5,0.11739999999999995,4.1,3.9000000000000057,8.0,-6.800000000000001,-1.5999999999999996,0.8000000000000007,0.09999999999999964,2.1000000000000014,2.4
1,-8.200000000000003,-1.2000000000000028,-3.700000000000003,0.005700000000000205,-2.1000000000000014,-2.400000000000002,-0.04670000000000024,-3.6999999999999993,-6.0,0.03389999999999971,-7.0,-6.0,-13.0,1.3000000000000007,3.0999999999999996,-0.2999999999999998,-1.5999999999999996,5.100000000000001,-10.100000000000001
0,-5.6000000000000085,1.0,6.099999999999994,-0.018199999999999994,-8.3,-20.000000000000004,-0.03789999999999988,0.7000000000000028,2.5,-0.060899999999999954,1.4000000000000004,1.3999999999999986,2.799999999999997,-3.1000000000000014,-2.5,0.7000000000000002,-1.3999999999999986,1.8000000000000007,-13.7
1,-15.799999999999997,-7.799999999999997,0.5999999999999943,-0.0949000000000001,-1.9000000000000004,-0.10000000000000142,-0.06899999999999995,1.6999999999999993,2.799999999999997,-0.013800000000000034,2.9000000000000004,1.2000000000000028,4.100000000000001,-10.200000000000003,-1.200000000000001,-5.4,-3.8999999999999986,-1.4000000000000021,-4.4
1,-0.10000000000000853,2.1000000000000014,1.2999999999999972,0.017600000000000116,-0.8999999999999986,-5.199999999999999,0.03469999999999995,-3.4000000000000004,-4.300000000000001,0.0246000000000004,0.1999999999999993,0.7999999999999972,1.0,4.300000000000001,-2.0,0.5,0.6000000000000014,-5.599999999999998,-2.9999999999999996
0,-10.299999999999997,-3.0,0.6000000000000085,-0.0389000000000001,3.200000000000001,10.8,-0.022799999999999987,-7.499999999999998,-9.099999999999998,-0.0014000000000000679,-2.0,0.10000000000000142,-1.8999999999999986,-2.200000000000003,-2.5999999999999996,-0.3000000000000007,1.0,2.1000000000000014,-8.6
1,-9.0,-1.8000000000000043,-1.7000000000000028,-0.014000000000000068,-1.6000000000000005,-2.799999999999997,-0.030799999999999994,-3.8000000000000007,-2.5,-0.08899999999999986,-2.299999999999999,-4.9999999999999964,-7.299999999999997,1.8000000000000007,0.6000000000000005,-1.1000000000000005,-0.3000000000000007,-0.5,-17.7
1,6.099999999999994,2.8000000000000043,2.0999999999999943,0.022099999999999898,0.8000000000000007,2.400000000000002,0.010399999999999965,-0.3000000000000007,-3.3999999999999986,0.08190000000000008,-2.1999999999999993,0.9000000000000021,-1.2999999999999972,4.0,0.5,-0.19999999999999973,1.0,0.6000000000000014,2.7
0,11.400000000000006,3.8000000000000043,1.7999999999999972,0.03720000000000012,-0.29999999999999893,-3.8999999999999986,0.04240000000000005,4.1,5.399999999999999,0.000200000000000089,1.5999999999999996,-2.3999999999999986,-0.8000000000000043,3.299999999999997,-0.20000000000000018,-1.0,-1.799999999999999,0.1999999999999993,8.4
1,0.7999999999999972,-1.8000000000000043,-3.200000000000003,-0.0016000000000001013,1.6999999999999993,4.800000000000001,-0.007699999999999874,2.6999999999999993,5.199999999999999,-0.05570000000000053,-2.5999999999999996,-2.799999999999997,-5.399999999999999,-2.3000000000000007,1.2000000000000002,-0.10000000000000053,-1.6999999999999993,1.1999999999999993,-0.8000000000000003
1,0.7999999999999972,4.199999999999996,-0.5,0.05170000000000058,-3.4000000000000004,-6.699999999999999,-0.022500000000000298,-4.200000000000001,-4.600000000000001,-0.031700000000000395,-7.499999999999999,-0.20000000000000284,-7.699999999999996,1.1000000000000014,1.9000000000000004,0.0,-1.5,0.5,-2.9
0,-6.700000000000003,-1.3999999999999986,-3.4000000000000057,0.0007999999999998564,-1.5999999999999996,-1.8000000000000007,-0.048900000000000166,-2.299999999999997,-2.400000000000002,-0.0032999999999998586,-0.8000000000000007,1.1000000000000014,0.29999999999999716,1.1999999999999993,2.0,1.0999999999999996,1.3000000000000007,-2.8999999999999986,5.9
1,-7.0,-2.3000000000000043,1.3000000000000114,-0.03260000000000013,2.3,4.299999999999997,0.04509999999999992,-4.699999999999999,-10.3,0.08889999999999998,0.5999999999999996,1.6000000000000014,2.1999999999999957,0.6000000000000014,1.1999999999999993,-1.6,0.09999999999999964,-2.3999999999999986,-4.5
1,4.0,2.5,4.8999999999999915,0.003899999999999959,-0.9000000000000004,2.299999999999997,-0.05030000000000001,-0.09999999999999787,4.400000000000002,-0.15200000000000014,0.09999999999999964,4.099999999999998,4.199999999999996,2.8000000000000007,-2.1000000000000005,-2.1000000000000005,0.0,-1.0,-5.159999999999999
1,0.9000000000000057,-0.7999999999999972,1.5999999999999943,-0.02029999999999993,0.3000000000000007,-1.1999999999999993,0.023199999999999887,2.1999999999999993,3.6000000000000014,-0.02169999999999994,2.5,-2.5,0.0,-3.6999999999999993,0.29999999999999893,1.2000000000000002,-1.0,-1.0,0.20000000000000018
1,8.900000000000006,1.5,0.5,0.016200000000000103,1.1999999999999993,2.8000000000000007,0.019999999999999907,4.699999999999999,2.8999999999999986,0.12169999999999992,1.0999999999999996,5.299999999999997,6.399999999999999,-1.8999999999999986,-0.6999999999999993,0.7999999999999998,1.0,-0.6000000000000014,16.2
0,2.3999999999999915,4.0,1.0999999999999943,0.042300000000000004,-0.40000000000000036,-0.3000000000000007,-0.006099999999999883,-5.199999999999999,-4.0,-0.08240000000000036,-2.0999999999999996,1.6999999999999993,-0.4000000000000057,6.699999999999999,-1.1999999999999993,-1.7000000000000002,0.5,-3.900000000000002,0.0
1,1.9000000000000057,1.6000000000000014,-2.700000000000003,0.033000000000000196,-3.0,-6.900000000000002,-0.014199999999999935,1.6999999999999993,5.199999999999999,-0.07340000000000024,-5.4,4.100000000000001,-1.2999999999999972,0.5,-2.4000000000000004,-0.39999999999999947,-2.1999999999999993,-4.899999999999999,1.5999999999999996
0,4.299999999999997,3.700000000000003,-1.2000000000000028,0.05140000000000011,1.6999999999999993,-2.0,0.07979999999999998,-4.800000000000001,-5.100000000000001,-0.017800000000000038,-2.700000000000001,-5.800000000000004,-8.5,2.8000000000000007,1.3999999999999995,0.6999999999999997,3.5,2.3000000000000007,-11.700000000000001
1,-5.0,-3.1000000000000014,2.5,-0.04920000000000002,0.5999999999999996,7.599999999999998,-0.06329999999999991,0.5999999999999996,-0.3999999999999986,0.05789999999999973,0.8000000000000007,0.8999999999999986,1.6999999999999957,-5.400000000000002,-1.2999999999999998,-1.8000000000000007,1.5999999999999996,-1.8999999999999986,-8.399999999999999
0,-4.1000000000000085,-2.299999999999997,2.0999999999999943,-0.037899999999999934,-0.20000000000000107,1.0000000000000036,-0.021299999999999875,0.6999999999999993,3.099999999999998,-0.07450000000000001,1.9000000000000004,1.7000000000000028,3.6000000000000014,-3.099999999999998,-0.3999999999999986,-3.8000000000000007,0.6999999999999993,3.1000000000000014,-10.3
0,-15.0,-1.1000000000000014,-1.9000000000000057,-0.0008000000000000229,-6.899999999999999,-14.7,-0.045399999999999996,-5.900000000000002,-7.0,-0.016599999999999837,-3.0,-1.7000000000000028,-4.700000000000003,-0.40000000000000213,-1.6000000000000005,1.5,-3.0000000000000018,-0.29999999999999716,-10.200000000000001
1,14.900000000000006,5.0,5.5,0.031900000000000095,-1.1999999999999993,-3.8999999999999986,-0.00029999999999985594,6.1,9.600000000000001,-0.0623999999999999,2.0999999999999996,-1.6999999999999957,0.3999999999999986,-1.5,-1.5999999999999996,1.5,0.3000000000000007,5.5,1.6000000000000005
0,-11.399999999999991,-6.699999999999996,2.4000000000000057,-0.0892,-1.0999999999999996,3.3000000000000007,-0.07239999999999996,3.1000000000000014,6.699999999999999,-0.0794999999999999,0.40000000000000036,-1.0,-0.5999999999999943,-9.099999999999998,-1.5,-4.8999999999999995,-1.3999999999999986,-0.1999999999999993,-19.86
1,3.299999999999997,1.6000000000000014,-2.700000000000003,0.037799999999999834,1.0,1.6999999999999993,0.005199999999999927,-0.9000000000000021,-0.3000000000000007,-0.023500000000000187,-2.8999999999999995,-1.6000000000000014,-4.5,1.3000000000000007,0.40000000000000036,2.0,-1.1999999999999993,0.0,-1.9000000000000004
0,-7.3999999999999915,-4.700000000000003,-4.3999999999999915,-0.03270000000000023,0.3000000000000007,5.5,-0.06579999999999997,1.6999999999999993,1.5999999999999979,0.021500000000000297,0.5999999999999996,2.0,2.6000000000000014,-5.100000000000001,1.3999999999999995,0.39999999999999947,4.200000000000001,4.100000000000001,-1.5
0,9.699999999999989,3.700000000000003,-3.3999999999999915,0.06330000000000063,-5.800000000000001,-10.900000000000002,-0.05260000000000015,8.100000000000001,10.2,-0.010000000000000453,-1.9000000000000004,0.8999999999999986,-1.0,0.8999999999999986,4.8999999999999995,-1.4000000000000004,0.6999999999999993,0.1999999999999993,8.4
1,-7.599999999999994,-1.7999999999999972,1.6999999999999886,-0.02679999999999999,-4.499999999999999,-5.099999999999998,-0.1065000000000001,0.5,1.7000000000000028,-0.035700000000000176,-0.40000000000000036,5.600000000000001,5.199999999999996,-4.100000000000001,-1.700000000000001,1.2999999999999998,1.3000000000000007,3.1999999999999993,-6.5
1,2.299999999999997,-0.8999999999999986,0.0,-0.011799999999999866,1.299999999999999,1.3000000000000007,0.04049999999999987,2.799999999999997,5.100000000000001,-0.028600000000000403,-3.6000000000000005,3.799999999999997,0.20000000000000284,-3.099999999999998,-4.9,1.7000000000000002,-4.0,-2.5,-2.0
